62;1e etage;Nabij reprografie;brandslanghaspel;;;;NEE;;
63;1e etage;Automatisering;Boiler inlaatcombinatie;EA;;In keuken kast;JA;Ø15;Knel
64;1e etage;Pantry nabij automatisering;Toevoerleiding koffieapparaat;EA;;Achter apparaat;JA;Ø15;Knel
64a;1e etage;Pantry nabij automatisering;Koffieapparaat;EA;;Achter apparaat;JA;3/4;Schroef
64b;1e etage;Pantry nabij automatisering;Waterapparaat;EA;;Achter apparaat;JA;3/4;Schroef
65;1e etage;Pantry nabij automatisering;Boiler inlaatcombinatie;EA;;In kast;JA;Ø15;Knel
66;1e etage;Hal bij lift;brandslanghaspel;;;;JA;;
67;1e etage;Pantry;Toevoer koffieapparaat;EA;;Achter apparaat;JA;Ø15;Knel
67a;1e etage;Pantry;Koffieapparaat;EA;;Achter apparaat;JA;3/4;Schroef
67b;1e etage;Pantry;Waterapparaat;EA;;Achter apparaat;JA;3/4;Schroef
68;1e etage;Pantry;Boiler inlaatcombinatie;EA;;In kast;JA;Ø15;Knel
69;1e etage;Kantoor;brandslanghaspel;;;;JA;;
70;BG;Bij lift naast automatische deur;brandslanghaspel;;;;JA;;
71;BG;Washok aan de voorzijde;WM;DA-EB;;;JA;1/2;wmk
72;BG;Washok aan de voorzijde;Boiler inlaatcombinatie;EA;;;JA;Ø15;Knel
73;BG;Ontmoeten restaurant;Koffieapparaat;EA;;Achter apparaat;JA;3/4;Schroef
74;BG;Ontmoeten restaurant;Waterkoeler;EA;;Achter apparaat;JA;3/4;Schroef
75;BG;Spoelkeuken;Wasbakje koud;EA;;;JA;1/2;Schroef
76;BG;Spoelkeuken;Wasbakje warm;EA;;;JA;1/2;Schroef
77;BG;Spoelkeuken;Kraan met sproeier koudwater;EA;;;JA;1/2;Schroef
78;BG;Spoelkeuken;Kraan met sproeier warmwater;EA;;;JA;1/2;Schroef
79;BG;Spoelkeuken;Waterontharder;CA;;;JA;1/2;Schroef
80;BG;Keuken;Steamer;DA-EB;;Kast onder fornuis;JA;3/4;Schroef
81;BG;Keuken;Steamer;DA-EB;;Kast onder fornuis;JA;3/4;Schroef
82;BG;Keuken;Aubainmarie;DA-EB;;Onder kast;JA;1/2;wmk
83;BG;Keuken;Cooker inlaatcombinatie;EA;;Onder kast;JA;Ø15;Knel
84;BG;Keuken;Cooker inlaatcombinatie;EA;;Onder kast;JA;Ø15;Knel
85;BG;Keuken;Wasbakje koudwater;EA;;;JA;1/2;Schroef
86;BG;Keuken;Wasbakje warmwater;EA;;;JA;1/2;Schroef
87;BG;Keuken;Kraan met sproeier koudwater;EA;;In kast;JA;Ø15;Knel
88;BG;Keuken;Kraan met sproeier warmwater;EA;;In kast;JA;Ø15;Knel
89;BG;Keuken;Spoelkraan koudwater;EA;;In kast;JA;Ø15;Knel
90;BG;Keuken;Spoelkraan warmwater;EA;;In kast;JA;Ø15;Knel
91;BG;Keuken;Wasbakje koudwaer;EA;;;JA;1/2;Schroef
92;BG;Keuken;Wasbakje warmwater;EA;;;JA;1/2;Schroef
93;BG;Restaurant;brandslanghaspel;;;Plafond keuken;JA;;
94;BG;Keuken;Waterontharder voor koffiezetter;EA;CA;;JA;3/4;Schroef
95;BG;Leiding schagtkeuken;Boiler inlaatcombinatie;EA;;Boven boiler aan plafond;JA;Ø15;Knel
96;BG;Gang naar grote zaal ;brandslanghaspel;;;;JA;;
97;BG;Gang na grote zaal;brandslanghaspel;;;;JA;;
98;BG;Pantry gang;Toevoerleiding apparaten;EA;;Onder wasbak;JA;Ø15;Knel
99;BG;Pantry gang ;Boiler inlaatcombinatie;EA;;Onder wasbak;JA mgutte@hotmail.nl;Ø15;Knel
99a;BG;Pantry gang;Koffieapparaat;EA;;Achter koffieapparaat;JA;3/4;Schroef
99b;BG;Pantry gang;Waterapparaat;EA;;Achter apparaat;JA;3/4;Schroef
100;BG;Hal entree voorkant;brandslanghaspel;;;;JA;;
101;BG;Hal bij werkplein maasland;brandslanghaspel;EA;;In haspelkast;JA;Ø28;CAP
102;BG;Werkplein maasland;brandslanghaspel;EA;;In haspelkast;JA;Ø28;CAP
103;BG;Koffiehoek;Koffieapparaat;DA-EB;;;JA;1/2;wmk
104;BG;Werkplein maasland;brandslanghaspel;;;;JA;;
105;BG;Gardarobe werkplein maasland;Boiler inlaatcombinatie;EA;;;JA;Ø15;Knel
106;BG;Pantry bij lift;Boiler inlaatcombinatie;EA;;;JA;Ø15;Knel
107;BG;Pantry bij lift;Koffieapparaat;EA;;;JA;3/4;Schroef
108;BG;Pantry bij lift;Waterkoeler;EA;;;JA;3/4;Schroef
109;BG;Pantry bij lift;;EA;;;JA;3/4;Schroef
110;BG;Hal bij balie 17;Brandslanghaspel ;;;;JA;;
111;BG;Achter in hoek balie 1;Boiler inlaatcombinatie;EA;;;JA;Ø15;Knel
112;BG;Achter in hoek balie 1;Toevoer apparaten;EA;;;JA;Ø15;Knel
112a;BG;Achter in hoek balie 1;Koffieapparaat;EA;;;JA;3/4;Schroef
112b;BG;Achter in hoek balie 1;Waterapparaat;EA;;;JA;3/4;Schroef
113;BG;Wachtruimte;Koffieapparaat;EA;;;JA;3/4;wmk
114;BG;Wachtruimte;Brandslanghaspel ;;;;JA;;
115;-1;Kelder bij droge blusleiding;Boiler inlaatcombinatie;EA;;;JA;Ø15;Knel
116;-1;Kelder groot magazijn;Boiler inlaatcombinatie;EA;;;JA;Ø15;Knel
117;-1;Kelder bij lift;Brandslanghaspel ;;;;JA;;
118;-1;Kelder bij draaitrap;Brandslanghaspel ;;;;JA;;
119;-1;Kelder bij fietsstalling;Brandslanghaspel ;;;;JA;;
120;4e etage;Ketelhuis;Vulkraan;CA;;;JA;Ø22;Knel
121;4e etage;Ketelhuis bij stoomketel;Vulkraan;CA;;;JA;Ø22;Knel
122;4e etage;Ketelhuis bij stoomketel;Waterontharder;CA;;;JA;Ø22;Knel
123;4e etage;Hal bij ingang ketelhuis;Brandslanghaspel ;;;;JA;;
124;1e etage;Bovenraad zaal;Brandslanghaspel ;;;;JA;;
125;-1;Kelder midden archief;Brandslanghaspel ;;;;NEE;;
Opmerkingen:;;;;;;;;;
;;;;;;;;;
